,H0_Seed167,H1_Seed168,H2_Seed169,H3_Seed170,H4_Seed171,H5_Seed172,H6_Seed173,H7_Seed174,H8_Seed175,H9_Seed176
26,1.4728564747384965e-197,-3.072463280346238e-154,0.0,1.09617993094447e-309,2.4464356083299354e-218,0.0,-1.0067165738574939e-227,0.0,-0.001689613291748162,-4.582236901764157e-65
27,1.405480131161295e-190,-2.93191235419934e-147,0.0,1.0460347899101088e-302,2.334522540822571e-211,0.0,-9.606639659298106e-221,0.0,-0.001830571190080411,-4.372620844025375e-58
28,8.352310286602471e-184,-1.742339942945823e-140,0.0,6.216243789013774e-296,1.387330649484757e-204,0.0,-5.708912809728057e-214,0.0,-0.001966036373453354,-2.5985060368491852e-51
29,-1.7402449409328414e-178,3.630250992894993e-135,-5e-324,-1.29518497688317e-290,-2.8905716637959946e-199,0.0,1.1894800713168296e-208,5e-324,-0.002095669152471938,5.414115172226838e-46
30,-8.476416650974766e-170,1.768229244036362e-126,0.0,-6.308610498377359e-282,-1.407944893590133e-190,0.0,5.793741125372251e-200,0.0,-0.0022191454452224093,2.637117046968769e-37
31,-1.2290589581018265e-162,2.563887644798726e-119,0.0,-9.147325533269212e-275,-2.041484456502987e-183,0.0,8.400777975258962e-193,0.0,-0.002336157653434645,3.8237529649574005e-30
32,-1.0927892638750776e-155,2.2796212285409745e-112,0.0,-8.133132320494202e-268,-1.815138551107371e-176,0.0,7.469356875882216e-186,0.0,-0.0024464154976433605,3.3998012546660583e-23
33,-5.751172600662351e-149,1.1997276678011865e-105,0.0,-4.280335587608029e-261,-9.552779704769101e-170,-1.948407e-318,3.9310013402601386e-179,0.0,-0.002549646808893942,1.7892602416485525e-16
34,1.4230936708120001e-142,-2.968655210501788e-99,5e-324,1.0591437445260326e-254,2.363778881363209e-163,4.821216414357e-312,-9.727030495720092e-173,-5e-324,-0.002645598274629681,-4.427418723320936e-10
35,7.759853158116713e-135,-1.6187499799240564e-91,0.0,5.775304956680541e-247,1.2889226755657336e-155,2.628915593277743e-304,-5.303960649916118e-165,0.0,-0.0027340361365068714,0.0003592703650868813
36,1.012604656972338e-127,-2.112351528752929e-84,0.0,7.536354845136924e-240,1.6819507755633614e-148,3.430544519720522e-297,-6.921284649421496e-158,0.0,-0.0028147468379966143,0.0010578413416428279
37,8.384767400165091e-121,-1.7491106834260144e-77,0.0,6.240400139037775e-233,1.392721822334326e-141,2.8406266607329444e-290,-5.731097669376603e-151,0.0,-0.002887537619746563,0.001750132540989443
38,3.776603040423329e-114,-7.878211057986202e-71,-5e-324,2.8107534787539136e-226,6.272991506703715e-135,1.2794534149420077e-283,-2.581357341255214e-144,5e-324,-0.002952237060823894,0.0024343107878946647
39,-2.1915180348005755e-107,4.5716326102412954e-64,-5e-324,-1.631046968436761e-219,-3.6401427081288184e-128,-7.424516698001313e-277,1.497931105566471e-137,5e-324,-0.00300869556408236,0.0031085678663569606
40,-6.920850989418916e-100,1.4437293041360749e-56,0.0,-5.150873890173006e-212,-1.1495632188796356e-120,-2.3446749202778836e-269,4.730491745638578e-130,0.0,-0.0030567857840425993,0.0037711237919014085
